factype,id,length,aadt,num_years,obs_kabco,obs_years,cf_total,lane_width,shld_type,shld_width,curve_radius,curve_length,spiral_transition,se_var,rhr,rumble_cl,twltl,ase,passing_lanes,lighting,dwy_density,grade,median_width,sideslope
4u,9489,0.21,3420,5,1,5,1,12,gravel,6,0,0,0,0,3,0,0,0,0,0,4.806661609,1.5,0,8
4d,9507,0.11,10890,5,5,5,1,12,turf,8,0,0,0,0,3,0,0,0,0,0,0,0,10,8
4d,9509,0.11,14200,5,6,5,1,12,turf,0,0,0,0,0,3,0,0,0,0,0,0,0,10,8
rtl_seg,9513,0.41,2010,5,6,5,1,12,composite,6.5,0,0,0,0,3,0,0,0,0,0,7.336704179,1.5,0,8
4d,9542,0.21,8620,5,9,5,1,12,turf,5,0,0,0,0,3,0,0,0,0,0,0,0,10,8
rtl_seg,9555,0.45,6880,5,0,5,1,12,composite,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,9558,0.3,2960,5,1,5,1,12,gravel,7,21858.95694,0.298869645,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,9585,0.26,5538,5,10,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,3.813933154,1.5,0,8
rtl_seg,9624,0.11,504,5,2,5,1,12,gravel,3,753.8943895,0.107251457,0,0.06,3,0,0,0,0,0,9.323882693,4.5,0,8
rtl_seg,9705,0.26,1986,5,3,5,1,12,gravel,8,1583.487594,0.26041626,0,0.06,3,0,0,0,0,0,7.680011996,1.5,0,8
rtl_seg,9725,0.26,5726,5,7,5,1,12,gravel,8,1804.563725,0.256011146,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,9727,0.48,5726,5,6,5,1,12,gravel,8,5081.430433,0.47557138,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,9728,0.11,7408,5,4,5,1,12,gravel,8,4801.4765,0.111614045,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,9752,0.23,2328,5,2,5,1,12,gravel,7,2605.229659,0.226122411,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,9759,0.13,1798,5,1,5,1,12,gravel,6,1041.955456,0.127327942,0,0.06,2,1,0,0,0,0,0,1.5,0,8
rtl_seg,9768,0.21,1838,5,2,5,1,12,gravel,7,1265.728408,0.21324229,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,9780,0.16,4386,5,6,5,1,12,gravel,8,6684.777181,0.160664033,0,0.06,2,1,0,0,0,0,12.44833683,1.5,0,8
rtl_seg,9786,0.42,5556,5,5,5,1,12,gravel,8,3768.274223,0.422295671,0,0.06,2,0,0,0,0,0,7.104027359,1.5,0,8
rtl_seg,9822,0.11,3650,5,2,5,1,12,gravel,7.5,4431.62747,0.108215647,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,9857,0.2,11856,5,9,5,1,12,gravel,4.5,1434.819625,0.198966431,0,0.06,2,0,0,0,0,0,5.025973448,1.5,0,8
rtl_seg,9860,0.13,3896,5,3,5,1,12,gravel,5,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,9865,0.28,9440,5,3,5,1,12,gravel,8,4814.403217,0.282961895,0,0.06,2,0,0,0,0,0,21.20426854,1.5,0,8
rtl_seg,9869,0.15,8800,5,1,5,1,12,gravel,8,1618.359635,0.148213235,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,9884,0.13,6660,5,1,5,1,12,gravel,8,2856.236947,0.129135752,0,0.06,3,0,0,0,0,0,15.48757777,1.5,0,8
rtl_seg,9892,0.12,8282,5,0,5,1,12,gravel,8,10406.20131,0.117544229,0,0.06,2,0,0,0,1,0,25.52230785,1.5,0,8
rtl_seg,9918,0.15,6290,5,2,5,1,12,gravel,6,8223.523981,0.151450913,0,0.06,3,0,0,0,0,0,26.41119758,1.5,0,8
rtl_seg,9927,0.12,2620,5,4,5,1,12,gravel,4.5,876.719185,0.12021402,0,0.06,4,0,0,0,0,0,8.318497288,1.5,0,8
rtl_seg,9982,0.2,8106,5,11,5,1,12,gravel,8,5717.093183,0.204261368,0,0.06,3,0,0,0,0,0,9.791376698,1.5,0,8
rtl_seg,9997,0.13,1934,5,0,5,1,12,gravel,3,2294.773766,0.127850791,0,0.06,3,0,0,0,0,0,15.64323523,1.5,0,8
rtl_seg,10023,0.26,2990,5,0,5,1,12,gravel,7,17526.90409,0.257577259,0,0.06,2,0,0,0,0,0,7.764660615,1.5,0,8
rtl_seg,10073,0.19,1736,5,1,5,1,12,gravel,5,1728.100369,0.190867702,0,0.06,3,0,0,0,0,0,20.95692435,1.5,0,8
rtl_seg,10141,0.41,1900,5,3,5,1,12,gravel,6,16012.33666,0.410456636,0,0.06,2,0,0,0,0,0,4.872621916,1.5,0,8
rtl_seg,10234,0.1,1592,5,1,5,1,12,gravel,5,1001.384497,0.103797753,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,10269,0.2,2320,5,1,5,1,12,gravel,3,1032.421315,0.196722993,0,0.06,3,0,0,0,0,0,5.083289875,1.5,0,8
rtl_seg,10309,0.13,6330,5,3,5,1,12,gravel,8,3485.8925,0.128227648,0,0.06,2,0,0,0,0,0,7.798630157,1.5,0,8
rtl_seg,10344,0.12,1378,5,1,5,1,12,gravel,5,781.3418881,0.117689187,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,10351,0.22,3530,5,2,5,1,12,gravel,8,1332.897019,0.218993092,0,0.06,3,1,0,0,0,0,4.566354077,1.5,0,8
rtl_seg,10360,0.11,3530,5,2,5,1,12,gravel,8,2906.155016,0.109916955,0,0.06,3,1,0,0,0,0,9.097777536,1.5,0,8
rtl_seg,10376,0.1,3530,5,7,5,1,12,gravel,8,922.24084,0.10141449,0,0.06,3,1,0,0,0,0,0,4.5,0,8
rtl_seg,10433,0.23,4524,5,5,5,1,12,gravel,8,4654.69175,0.234618858,0,0.06,2,0,0,0,0,0,12.78669593,1.5,0,8
rtl_seg,10456,0.23,4028,5,2,5,1,12,gravel,8,1925.508656,0.23336942,0,0.06,2,1,0,0,0,0,8.570103155,1.5,0,8
rtl_seg,10458,0.34,4028,5,3,5,1,12,gravel,8,3864.140672,0.343388904,0,0.06,2,1,0,0,0,0,0,4.5,0,8
rtl_seg,10493,0.14,8360,5,2,5,1,12,gravel,8,1842.034266,0.141977011,0,0.06,2,0,0,0,0,0,35.21696914,1.5,0,8
rtl_seg,10568,0.26,1060,5,2,5,1,12,gravel,2,1651.925868,0.255421997,0,0.06,2,0,0,0,0,0,3.915089582,1.5,0,8
rtl_seg,10588,0.17,1294,5,0,5,1,12,gravel,5,1305.170677,0.166534993,0,0.06,3,0,0,0,0,0,12.00948797,1.5,0,8
rtl_seg,10640,0.58,2192,5,0,5,1,12,gravel,4,0,0,0,0,2,0,0,0,0,0,8.657353953,4.5,0,8
rtl_seg,10641,0.58,2192,5,2,5,1,12,gravel,4,0,0,0,0,2,0,0,0,0,0,3.462941872,4.5,0,8
rtl_seg,10656,0.15,2198,5,1,5,1,12,gravel,7,0,0,0,0,4,0,0,0,0,1,93.06526315,1.5,0,8
rtl_seg,10676,0.22,2350,5,2,5,1,12,gravel,4,0,0,0,0,4,0,0,0,0,0,32.03684339,1.5,0,8
rtl_seg,10690,0.46,2940,5,0,5,1,12,gravel,4,0,0,0,0,2,0,0,0,0,0,4.335451496,1.5,0,8
rtl_seg,10723,0.11,4634,5,0,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,10728,0.14,4590,5,5,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,6.981173236,1.5,0,8
rtl_seg,10735,0.13,504,5,4,5,1,12,gravel,3,0,0,0,0,5,0,0,0,0,0,0,1.5,0,8
rtl_seg,10740,0.34,504,5,2,5,1,12,gravel,3,0,0,0,0,3,0,0,0,0,0,5.881157413,1.5,0,8
rtl_seg,10766,0.22,4116,5,0,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,4.649979139,1.5,0,8
rtl_seg,10775,0.66,4140,5,2,5,1,12,gravel,7,0,0,0,0,3,0,0,0,0,0,7.605252953,1.5,0,8
rtl_seg,10786,0.57,2840,5,2,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,5.259136104,1.5,0,8
rtl_seg,10820,0.18,5944,5,0,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,4.5,0,8
rtl_seg,10822,0.11,7550,5,1,5,1,12,gravel,8,0,0,0,0,2,1,0,0,0,0,0,1.5,0,8
rtl_seg,10826,0.14,7020,5,3,5,1,12,gravel,8,0,0,0,0,2,1,0,0,0,0,0,1.5,0,8
rtl_seg,10860,0.15,7230,5,4,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,6.719823524,1.5,0,8
rtl_seg,10864,0.41,7230,5,4,5,1,12,gravel,8,0,0,0,0,2,1,0,0,0,0,4.925329924,1.5,0,8
rtl_seg,10920,0.65,4680,5,5,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,1.541251633,1.5,0,8
rtl_seg,10926,0.12,2728,5,1,5,1,12,gravel,4,0,0,0,0,3,0,0,0,0,0,16.89625789,1.5,0,8
rtl_seg,10936,0.19,1816,5,1,5,1,12,gravel,4,0,0,0,0,3,0,0,0,0,0,20.88006944,1.5,0,8
rtl_seg,10948,0.71,4760,5,2,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,9.92597246,1.5,0,8
rtl_seg,10962,0.19,2328,5,1,5,1,12,gravel,7,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,10979,0.32,1838,5,3,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,10980,0.58,1838,5,3,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,1.725921038,1.5,0,8
rtl_seg,10993,0.35,6360,5,8,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,16.99545133,1.5,0,8
rtl_seg,11011,0.18,4386,5,1,5,1,12,gravel,8,0,0,0,0,2,1,0,0,0,0,11.21701334,1.5,0,8
rtl_seg,11072,0.22,3330,5,6,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,4.522157513,1.5,0,8
rtl_seg,11090,0.23,10338,5,12,5,1,12,gravel,6,0,0,0,0,3,0,0,0,0,0,8.858823851,1.5,0,8
rtl_seg,11096,0.78,2810,5,5,5,1,12,gravel,7,0,0,0,0,3,1,0,0,0,0,29.67382624,1.5,0,8
rtl_seg,11112,0.41,6844,5,2,5,1,12,gravel,4,0,0,0,0,3,0,0,0,0,0,22.14528123,1.5,0,8
rtl_seg,11152,0.43,8016,5,2,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,2.329788334,1.5,0,8
rtl_seg,11171,0.18,11856,5,3,5,1,12,gravel,4.5,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,11177,0.26,3896,5,0,5,1,12,gravel,5,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,11185,0.2,4230,5,1,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,9.853283335,4.5,0,8
rtl_seg,11208,0.23,2744,5,1,5,1,12,gravel,5,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,11248,0.56,1430,5,7,5,1,12,gravel,4,0,0,0,0,3,0,0,0,0,0,1.787584284,1.5,0,8
rtl_seg,11254,0.17,1430,5,0,5,1,12,gravel,4,0,0,0,0,5,0,0,0,0,0,11.78892267,1.5,0,8
rtl_seg,11267,0.57,3480,5,5,5,1,12,gravel,8,0,0,0,0,4,1,0,0,0,0,3.537429697,1.5,0,8
rtl_seg,11284,0.58,8282,5,6,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,1.710697877,1.5,0,8
rtl_seg,11289,0.64,4570,5,1,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,4.710966097,1.5,0,8
rtl_seg,11306,0.33,8834,5,6,5,1,12,gravel,6,0,0,0,0,3,0,0,0,0,0,12.25872922,1.5,0,8
rtl_seg,11343,0.46,2620,5,5,5,1,12,gravel,4.5,0,0,0,0,4,0,0,0,0,0,4.320461643,1.5,0,8
rtl_seg,11365,0.62,4018,5,7,5,1,12,gravel,6,0,0,0,0,2,0,0,0,0,0,12.95925942,1.5,0,8
rtl_seg,11380,0.23,2778,5,1,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,13.11870519,1.5,0,8
rtl_seg,11397,0.66,1600,5,7,5,1,12,gravel,5,0,0,0,0,3,0,0,0,0,0,4.547307544,1.5,0,8
rtl_seg,11404,0.41,1600,5,5,5,1,12,gravel,5,0,0,0,0,3,0,0,0,0,0,4.853365295,1.5,0,8
rtl_seg,11427,0.17,8106,5,5,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,11436,0.16,8106,5,3,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,11442,0.2,8590,5,3,5,1,12,gravel,6,0,0,0,0,3,1,0,0,0,0,5.008049733,1.5,0,8
rtl_seg,11460,0.18,1934,5,0,5,1,12,gravel,3,0,0,0,0,3,0,0,0,0,0,10.99760934,1.5,0,8
rtl_seg,11461,0.49,1934,5,1,5,1,12,gravel,3,0,0,0,0,3,0,0,0,0,0,6.063420433,1.5,0,8
rtl_seg,11483,0.31,4068,5,0,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,11541,0.29,916,5,0,5,1,12,gravel,4,0,0,0,0,2,0,0,0,0,0,6.818696665,1.5,0,8
rtl_seg,11554,0.23,2770,5,3,5,1,12,gravel,5,0,0,0,0,4,0,0,0,0,0,12.8142005,1.5,0,8
rtl_seg,11563,0.42,1736,5,5,5,1,12,gravel,5,0,0,0,0,4,0,0,0,0,0,16.82835251,1.5,0,8
rtl_seg,11584,0.19,6110,5,4,5,1,12,gravel,6,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,11614,0.3,3338,5,8,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,11720,0.3,1592,5,4,5,1,12,gravel,5,0,0,0,0,4,1,0,0,0,0,3.34862607,1.5,0,8
rtl_seg,11721,0.12,1592,5,3,5,1,12,gravel,5,0,0,0,0,3,0,0,0,0,0,16.88514462,1.5,0,8
rtl_seg,11748,0.58,2846,5,10,5,1,12,gravel,8,0,0,0,0,2,1,0,0,0,0,1.722623377,1.5,0,8
rtl_seg,11786,0.27,2320,5,2,5,1,12,gravel,3,0,0,0,0,3,0,0,0,0,0,0,4.5,0,8
rtl_seg,11792,0.33,2320,5,2,5,1,12,gravel,3,0,0,0,0,3,0,0,0,0,0,6.083551819,1.5,0,8
rtl_seg,11861,0.13,7062,5,1,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,11885,0.28,1378,5,2,5,1,12,gravel,5,0,0,0,0,3,0,0,0,0,0,7.041105882,1.5,0,8
rtl_seg,11962,0.12,2340,5,0,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,8.604214331,1.5,0,8
rtl_seg,11967,0.31,1676,5,2,5,1,12,gravel,7,0,0,0,0,2,1,0,0,0,0,19.43398339,1.5,0,8
rtl_seg,11977,0.13,2340,5,1,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,15.5052433,1.5,0,8
rtl_seg,11980,0.12,1676,5,0,5,1,12,gravel,7,0,0,0,0,2,1,0,0,0,0,0,1.5,0,8
rtl_seg,11982,0.31,6968,5,14,5,1,12,gravel,7.5,0,0,0,0,2,1,0,0,0,0,6.414241643,1.5,0,8
rtl_seg,11983,0.26,3840,5,3,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,7.560194767,1.5,0,8
rtl_seg,11998,0.19,5676,5,3,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,21.00395432,1.5,0,8
rtl_seg,12007,0.49,1098,5,3,5,1,12,gravel,8,0,0,0,0,4,0,0,0,0,0,2.035918715,1.5,0,8
rtl_seg,12014,0.47,10198,5,20,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,4.27532808,1.5,0,8
rtl_seg,12025,0.15,11748,5,2,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,6.533548493,1.5,0,8
rtl_seg,12046,0.45,12740,5,14,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,8.891996975,1.5,0,8
rtl_seg,12048,0.3,12740,5,13,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,3.343586545,1.5,0,8
rtl_seg,12074,0.79,5110,5,13,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,12.72767664,1.5,0,8
rtl_seg,12086,0.18,4072,5,6,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12095,0.42,7260,5,9,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12115,0.9,2194,5,5,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,15.47189035,1.5,0,8
rtl_seg,12127,0.3,4720,5,1,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,1,30.47365384,1.5,0,8
rtl_seg,12145,0.74,8358,5,6,5,1,12,gravel,8,0,0,0,0,2,1,0,0,0,0,4.035834147,1.5,0,8
rtl_seg,12147,0.15,8358,5,2,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,1,59.04776693,1.5,0,8
rtl_seg,12152,0.35,8360,5,8,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12182,0.17,950,5,0,5,1,12,gravel,4,0,0,0,0,3,0,0,0,0,0,5.776068578,1.5,0,8
rtl_seg,12254,0.79,8160,5,12,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12279,0.15,1060,5,0,5,1,12,gravel,2,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12309,0.31,3396,5,3,5,1,12,gravel,6,0,0,0,0,2,0,0,0,0,0,9.726446917,1.5,0,8
rtl_seg,12311,0.12,1294,5,2,5,1,12,gravel,5,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12337,0.13,3420,5,3,5,1,12,gravel,8,3771.620743,0.127643037,0,0.06,2,0,0,0,0,0,15.6686964,1.5,0,8
rtl_seg,12382,0.22,10230,5,4,5,1,12,gravel,8,1385.006586,0.218984101,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,12437,0.17,5906,5,6,5,1,12,gravel,7.5,1065.052497,0.166789251,0,0.06,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,12462,0.2,4630,5,2,5,1,12,gravel,8,1593.743523,0.204578668,0,0.06,4,0,0,0,2,0,14.66428555,1.5,0,8
rtl_seg,12463,0.1,3444,5,0,5,1,12,gravel,8,1150.062378,0.10026773,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12486,0.19,2930,5,3,5,1,12,gravel,7,1168.271,0.193284478,0,0.06,2,0,0,0,0,0,20.69488482,1.5,0,8
rtl_seg,12498,0.17,3698,5,2,5,1,12,gravel,8,1589.117527,0.165857952,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12504,0.16,5280,5,3,5,1,12,gravel,8,4351.804777,0.156094477,0,0.06,2,0,0,0,0,0,6.406376565,1.5,0,8
rtl_seg,12520,0.13,7710,5,8,5,1,12,gravel,8,4567.520007,0.130638109,0,0.06,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,12606,0.12,2346,5,9,5,1,12,gravel,6,869.4159919,0.117571044,0,0.06,3,1,0,0,0,0,8.505495607,1.5,0,8
rtl_seg,12608,0.2,7756,5,12,5,1,12,gravel,8,2412.477105,0.196098402,0,0.06,2,0,0,0,0,0,10.19896124,1.5,0,8
rtl_seg,12610,0.16,7116,5,5,5,1,12,gravel,8,4096.16158,0.158845169,0,0.06,2,0,0,0,0,0,12.59087711,1.5,0,8
rtl_seg,12635,0.2,7886,5,1,5,1,12,gravel,8,2805.213317,0.199093884,0,0.06,4,0,0,0,0,0,0,1.5,0,8
rtl_seg,12650,0.11,4604,5,0,5,1,12,gravel,8,2604.967336,0.10983124,0,0.06,2,0,0,0,0,0,9.104877617,1.5,0,8
rtl_seg,12659,0.12,2760,5,0,5,1,12,gravel,7,923.1037025,0.122997221,0,0.06,2,0,0,0,0,0,8.130264971,1.5,0,8
rtl_seg,12705,0.16,2990,5,2,5,1,12,gravel,6,1284.27825,0.164827964,0,0.06,4,1,0,0,0,0,6.066931718,4.5,0,8
rtl_seg,12770,0.12,2606,5,4,5,1,12,gravel,8,1171.896364,0.11701817,0,0.06,3,1,0,0,0,0,0,1.5,0,8
rtl_seg,12771,0.15,2606,5,3,5,1,12,gravel,8,2253.500743,0.145923033,0,0.06,2,1,0,0,0,0,6.852927721,1.5,0,8
rtl_seg,12802,0.17,4772,5,2,5,1,12,gravel,8,7223.195385,0.167433287,0,0.06,2,0,0,0,0,0,11.94505608,1.5,0,8
rtl_seg,12813,0.17,4430,5,3,5,1,12,gravel,6,3249.212654,0.172569697,0,0.06,2,0,0,0,0,0,5.794760135,1.5,0,8
rtl_seg,12837,0.19,3640,5,0,5,1,12,gravel,6,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,12845,0.34,4648,5,5,5,1,12,gravel,6,5069.029162,0.340219367,0,0.06,2,0,0,0,0,0,5.878560105,1.5,0,8
rtl_seg,12932,0.31,2410,5,4,5,1,12,gravel,6,3026.338609,0.308853046,0.5,0.06,3,0,0,0,0,0,16.18892889,1.5,0,8
rtl_seg,12948,0.11,1690,5,1,5,1,12,gravel,6,1867.135976,0.10879524,0,0.06,2,1,0,0,0,0,0,1.5,0,8
rtl_seg,12983,0.14,514,5,0,5,1,12,gravel,5,1609.347137,0.138680784,0,0.06,4,0,0,0,0,0,21.63241312,1.5,0,8
rtl_seg,13031,0.11,3302,5,5,5,1,12,gravel,6,2095.331374,0.107841879,0,0.06,3,1,0,0,0,0,9.272835436,1.5,0,8
rtl_seg,13086,0.66,3824,5,6,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,13087,0.16,3824,5,1,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,13099,0.24,2960,5,1,5,1,12,gravel,8,0,0,0,0,1,0,0,0,0,0,12.37562166,1.5,0,8
rtl_seg,13118,0.41,4510,5,3,5,1,12,gravel,5,0,0,0,0,2,0,0,0,0,0,9.828325081,1.5,0,8
rtl_seg,13120,0.72,5826,5,2,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,4.176449076,1.5,0,8
rtl_seg,13211,0.15,3018,5,1,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,6.578602486,1.5,0,8
rtl_seg,13217,0.14,3892,5,5,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,7.379944096,1.5,0,8
rtl_seg,13221,0.13,3892,5,0,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,13274,0.17,2060,5,0,5,1,12,gravel,3,0,0,0,0,5,0,0,0,0,0,0,1.5,0,8
rtl_seg,13299,0.16,3660,5,0,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,13311,0.19,3444,5,0,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,5.276885537,1.5,0,8
rtl_seg,13353,0.4,4372,5,9,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,7.409171701,1.5,0,8
rtl_seg,13366,0.24,6166,5,4,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,4.102250572,1.5,0,8
rtl_seg,13376,0.69,8090,5,3,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,11.51349042,1.5,0,8
rtl_seg,13381,0.48,5200,5,4,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,10.44041139,1.5,0,8
rtl_seg,13412,0.6,4182,5,11,5,1,12,gravel,8,0,0,0,0,4,0,0,0,0,0,3.327743879,1.5,0,8
rtl_seg,13426,0.71,5280,5,13,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,5.59569142,1.5,0,8
rtl_seg,13438,0.15,1904,5,12,5,1,12,gravel,6,0,0,0,0,3,1,0,0,0,0,26.15352636,1.5,0,8
rtl_seg,13451,0.47,8710,5,11,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,12.85202551,1.5,0,8
rtl_seg,13462,0.41,3820,5,0,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,2.43858749,1.5,0,8
rtl_seg,13476,0.13,4630,5,3,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,13477,0.32,4630,5,1,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,0,1.5,0,8
rtl_seg,13492,0.38,4056,5,5,5,1,12,gravel,7,0,0,0,0,3,0,0,0,0,0,7.923581309,1.5,0,8
rtl_seg,13528,0.27,3830,5,2,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,7.405483724,1.5,0,8
rtl_seg,13549,0.27,2050,5,2,5,1,12,gravel,6,0,0,0,0,3,0,0,0,0,0,11.07515142,1.5,0,8
rtl_seg,13551,0.11,2188,5,2,5,1,12,gravel,6,0,0,0,0,2,0,0,0,0,0,0,4.5,0,8
rtl_seg,13582,0.17,860,5,2,5,1,12,gravel,4,0,0,0,0,4,0,0,0,0,1,77.52800411,1.5,0,8
rtl_seg,13635,0.34,2346,5,6,5,1,12,gravel,6,0,0,0,0,2,1,0,0,0,0,11.74845739,1.5,0,8
rtl_seg,13672,0.23,3400,5,6,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,21.65800178,1.5,0,8
rtl_seg,13680,0.27,6438,5,1,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,11.11682571,1.5,0,8
rtl_seg,13682,0.15,7756,5,6,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,6.786391135,1.5,0,8
rtl_seg,13692,0.51,7944,5,11,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,5.909987098,1.5,0,8
rtl_seg,13702,0.17,8092,5,1,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,5.730704068,1.5,0,8
rtl_seg,13703,0.52,8092,5,5,5,1,12,gravel,8,0,0,0,0,3,0,0,0,0,0,1.926445688,1.5,0,8
rtl_seg,13728,0.14,2560,5,1,5,1,12,gravel,7,0,0,0,0,2,0,0,0,0,0,7.131767986,1.5,0,8
rtl_seg,13753,0.46,3090,5,5,5,1,12,gravel,7,0,0,0,0,3,0,0,0,0,0,0,1.5,0,8
rtl_seg,13780,0.64,12890,5,9,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,4.694657993,1.5,0,8
rtl_seg,13784,0.42,6740,5,3,5,1,12,gravel,8,0,0,0,0,2,0,0,0,0,0,4.779240626,1.5,0,8
rtl_seg,13787,0.57,6690,5,10,5,1,12,gravel,8,0,0,0,0,2,1,0,0,0,0,8.708540683,1.5,0,8
rtl_seg,13788,0.57,6690,5,5,5,1,12,gravel,8,0,0,0,0,2,1,0,0,0,0,6.966833089,1.5,0,8
rtl_seg,13789,0.58,6690,5,9,5,1,12,gravel,8,0,0,0,0,3,1,0,0,0,0,13.79368328,1.5,0,8
